mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
3374-298032-0031_446-123502-0012_911-128684-0089_4406-16882-0025_460-172359-0069,3374,M,446,M,911,M,4406,M,460,M
125-121342-0026_3879-174923-0038_2843-152918-0066_1963-142776-0008_250-142276-0051,125,F,3879,F,2843,M,1963,F,250,F
83-9960-0053_5867-48852-0067_7447-91186-0012_2952-407-0005_1553-140048-0016,83,F,5867,F,7447,M,2952,M,1553,F
2136-5143-0000_4859-29340-0028_8465-246943-0029_8629-261139-0036_7517-100437-0011,2136,M,4859,M,8465,F,8629,M,7517,F
250-142276-0038_198-129977-0021_3723-171631-0015_7190-90543-0000_3440-171009-0031,250,F,198,F,3723,M,7190,M,3440,F
3374-298026-0010_2836-5354-0034_5561-41615-0020_7447-91187-0051_1069-133709-0038,3374,M,2836,F,5561,F,7447,M,1069,F
839-130898-0078_4830-25904-0039_2159-179157-0003_8238-274553-0068_4297-13009-0046,839,M,4830,M,2159,M,8238,F,4297,F
211-122442-0065_481-123720-0035_328-129766-0062_6476-57446-0070_5778-12761-0048,211,F,481,M,328,F,6476,F,5778,F
3664-11714-0008_6531-61334-0005_2182-181173-0010_7447-91186-0014_1263-138246-0022,3664,M,6531,F,2182,F,7447,M,1263,F
8629-261140-0008_3857-180923-0014_2911-12359-0019_6385-220959-0012_7447-91186-0008,8629,M,3857,M,2911,M,6385,F,7447,M
8468-286673-0009_83-9960-0004_7190-90543-0039_201-122255-0014_2092-145706-0069,8468,F,83,F,7190,M,201,M,2092,F
4051-11217-0013_7780-274562-0079_254-127705-0005_1447-17506-0011_696-93314-0025,4051,F,7780,F,254,M,1447,F,696,F
7780-274562-0034_1963-142776-0005_2007-149877-0038_289-121652-0031_87-121553-0107,7780,F,1963,F,2007,F,289,F,87,F
3807-4923-0009_7402-59171-0011_1455-134435-0004_1970-10594-0024_587-41619-0025,3807,M,7402,M,1455,M,1970,F,587,F
3723-171631-0057_8312-279791-0041_196-122150-0020_5192-19397-0033_7367-86737-0014,3723,M,8312,F,196,M,5192,M,7367,M
1841-159771-0020_7067-76048-0048_8425-287387-0032_4898-20016-0015_125-121124-0015,1841,F,7067,M,8425,M,4898,M,125,F
87-121553-0061_4898-28461-0064_83-3054-0013_60-121082-0021_7367-86737-0068,87,F,4898,M,83,F,60,M,7367,M
5778-12761-0002_5049-25947-0088_2196-174172-0036_1116-137572-0046_6000-55211-0042,5778,F,5049,M,2196,F,1116,F,6000,F
1355-39947-0081_3723-171631-0051_289-121665-0030_8014-280382-0012_441-128982-0008,1355,M,3723,M,289,F,8014,F,441,F
2836-5355-0048_1334-135589-0090_696-92939-0028_6081-41997-0028_163-122947-0022,2836,F,1334,M,696,F,6081,M,163,M
1334-135589-0021_2691-156745-0038_4853-27670-0000_3982-178459-0038_2196-170151-0006,1334,M,2691,F,4853,F,3982,F,2196,F
3879-174923-0025_4788-91208-0026_625-132112-0021_1867-154071-0010_7505-258958-0008,3879,F,4788,M,625,M,1867,M,7505,M
3607-29116-0027_7511-102419-0053_1743-142914-0016_3168-173564-0027_83-9960-0051,3607,M,7511,F,1743,M,3168,M,83,F
8108-274318-0032_8051-119902-0006_6415-116629-0010_8312-279790-0040_1334-135589-0012,8108,M,8051,F,6415,F,8312,F,1334,M
6367-74004-0029_5104-33406-0027_4137-11702-0001_125-121124-0062_4088-158077-0050,6367,M,5104,M,4137,F,125,F,4088,F
4051-10927-0024_6181-216552-0038_1867-154075-0004_163-122947-0090_6078-54013-0069,4051,F,6181,M,1867,M,163,M,6078,F
311-124404-0074_3436-172171-0003_3723-171631-0005_1737-142397-0035_3807-4923-0014,311,M,3436,M,3723,M,1737,F,3807,M
8095-274348-0015_4051-11217-0000_7178-34644-0025_4014-186183-0009_2182-150130-0004,8095,M,4051,F,7178,F,4014,M,2182,F
3436-172162-0044_7635-105409-0043_5456-24741-0009_125-121124-0066_8226-274369-0017,3436,M,7635,F,5456,M,125,F,8226,M
8465-246942-0022_289-121652-0022_8975-270782-0070_1235-135884-0011_8226-274371-0028,8465,F,289,F,8975,F,1235,M,8226,M
298-126791-0060_4680-16026-0017_405-130894-0056_311-124404-0118_4853-29413-0007,298,F,4680,F,405,M,311,M,4853,F
1263-138246-0026_8324-286682-0004_8051-118101-0032_6454-93938-0028_2092-145706-0050,1263,F,8324,F,8051,F,6454,M,2092,F
6385-34655-0006_5652-39938-0027_1040-133433-0042_730-358-0050_6147-34607-0027,6385,F,5652,F,1040,M,730,F,6147,F
1455-138263-0006_6000-55211-0022_481-123720-0038_8063-274117-0019_2092-145706-0067,1455,M,6000,F,481,M,8063,M,2092,F
5808-54425-0039_8088-284756-0113_4441-76263-0022_4340-15220-0013_103-1240-0046,5808,M,8088,M,4441,M,4340,F,103,F
730-359-0038_4898-28461-0052_2182-181173-0032_8468-294887-0016_229-130880-0027,730,F,4898,M,2182,F,8468,F,229,M
1116-132847-0014_26-496-0006_4406-16882-0022_1578-140049-0031_2952-410-0013,1116,F,26,M,4406,M,1578,F,2952,M
4441-76263-0038_6415-100596-0014_89-219-0037_5808-48608-0014_6000-86686-0025,4441,M,6415,F,89,F,5808,M,6000,F
1841-159771-0027_4898-20016-0008_6019-3185-0021_4362-15663-0101_3240-131232-0022,1841,F,4898,M,6019,M,4362,F,3240,M
40-121026-0012_2391-145015-0082_6209-34599-0008_669-129061-0072_2893-139322-0017,40,F,2391,F,6209,M,669,F,2893,M
5049-25947-0005_2136-5147-0037_7780-274562-0038_2893-139310-0025_3723-171115-0057,5049,M,2136,M,7780,F,2893,M,3723,M
7800-283493-0035_6415-111615-0021_7078-271888-0087_7264-92316-0001_1867-154075-0018,7800,F,6415,F,7078,F,7264,M,1867,M
7078-271888-0095_3240-131231-0030_40-121026-0028_1970-26100-0012_669-129061-0039,7078,F,3240,M,40,F,1970,F,669,F
2817-142380-0015_8838-298545-0026_2952-410-0058_3879-173592-0005_3857-180923-0000,2817,F,8838,M,2952,M,3879,F,3857,M
3168-173564-0001_4340-15220-0012_5339-14134-0040_2159-179154-0012_831-130739-0054,3168,M,4340,F,5339,F,2159,M,831,M
1898-145715-0039_7800-283492-0008_7113-86041-0056_4640-19188-0035_2893-139322-0006,1898,F,7800,F,7113,F,4640,F,2893,M
1235-135884-0036_1737-142397-0027_5678-43303-0014_8419-286676-0001_3112-9555-0084,1235,M,1737,F,5678,M,8419,M,3112,F
6880-216547-0084_7148-7763-0027_2893-139322-0020_1235-135883-0000_5049-25947-0016,6880,M,7148,F,2893,M,1235,M,5049,M
3607-135982-0005_4898-20016-0024_8747-293952-0106_7067-76047-0022_7517-100437-0020,3607,M,4898,M,8747,M,7067,M,7517,F
8609-283227-0070_3240-131232-0040_6272-70171-0036_87-121553-0082_730-358-0051,8609,M,3240,M,6272,F,87,F,730,F
7226-86964-0038_7447-91187-0044_3723-171115-0046_7511-102420-0029_1098-133695-0018,7226,M,7447,M,3723,M,7511,F,1098,F
730-358-0004_7278-91083-0035_831-130746-0043_2911-15045-0029_2691-156745-0021,730,F,7278,M,831,M,2911,M,2691,F
322-124147-0057_2836-5354-0016_3699-175950-0017_8123-275193-0005_5789-57158-0031,322,F,2836,F,3699,M,8123,F,5789,F
1363-139304-0002_4481-17498-0000_2384-152900-0056_887-123289-0017_7859-102521-0001,1363,F,4481,F,2384,M,887,F,7859,F
3374-298032-0014_254-127705-0016_5022-29411-0037_5561-39621-0009_2910-131096-0046,3374,M,254,M,5022,F,5561,F,2910,F
6563-285357-0006_2007-149877-0017_4297-13009-0041_1737-142397-0004_6848-76049-0015,6563,M,2007,F,4297,F,1737,F,6848,M
7517-100429-0008_587-54108-0057_211-122425-0048_311-124404-0111_4014-186176-0020,7517,F,587,F,211,F,311,M,4014,M
8975-270782-0028_6454-120342-0031_3374-298032-0010_7511-102420-0044_8468-294887-0005,8975,F,6454,M,3374,M,7511,F,8468,F
4195-186237-0000_5561-39621-0023_229-130880-0011_6880-216547-0058_5393-19218-0046,4195,F,5561,F,229,M,6880,M,5393,F
405-130894-0007_201-122255-0020_5390-24512-0003_4481-17499-0027_250-142276-0032,405,M,201,M,5390,M,4481,F,250,F
196-122152-0027_19-198-0019_5514-19193-0007_5808-54425-0048_4830-25904-0018,196,M,19,F,5514,F,5808,M,4830,M
1447-17506-0024_4680-16026-0000_1263-141777-0012_1069-133709-0037_7402-59171-0003,1447,F,4680,F,1263,F,1069,F,7402,M
6078-54007-0023_6531-61334-0050_89-218-0001_696-92939-0025_2952-407-0024,6078,F,6531,F,89,F,696,F,2952,M
7511-102420-0015_103-1240-0001_2007-149877-0035_2136-5147-0016_1034-121119-0058,7511,F,103,F,2007,F,2136,M,1034,M
1743-142914-0022_2910-131096-0018_322-124147-0009_3947-13262-0010_8108-274318-0024,1743,M,2910,F,322,F,3947,F,8108,M
7178-34644-0044_2518-154826-0007_7148-82991-0028_1898-145715-0037_8226-274371-0011,7178,F,2518,M,7148,F,1898,F,8226,M
39-121915-0023_7302-86815-0031_6385-34669-0012_4267-72637-0025_3235-28433-0003,39,F,7302,F,6385,F,4267,M,3235,F
7800-283492-0036_7780-274562-0078_5390-30096-0026_250-142276-0018_1183-128659-0001,7800,F,7780,F,5390,M,250,F,1183,F
8238-283452-0012_2196-174172-0019_198-126831-0008_7800-283478-0021_8629-261139-0022,8238,F,2196,F,198,F,7800,F,8629,M
2910-131096-0005_2182-150130-0022_1624-168623-0033_1263-138246-0005_6385-34669-0015,2910,F,2182,F,1624,M,1263,F,6385,F
1926-143879-0027_445-123857-0008_8238-274553-0058_5049-25947-0011_3699-47246-0028,1926,F,445,M,8238,F,5049,M,3699,M
7264-92310-0032_4853-27671-0036_460-172359-0031_7505-258958-0035_1723-141149-0073,7264,M,4853,F,460,M,7505,M,1723,M
26-495-0063_1455-138263-0035_426-122821-0027_3526-175658-0002_4853-29413-0020,26,M,1455,M,426,F,3526,F,4853,F
6563-285357-0018_7113-86041-0055_39-121916-0012_6000-55211-0015_8580-287364-0033,6563,M,7113,F,39,F,6000,F,8580,M
3982-178459-0020_1841-159771-0007_6437-66173-0050_6563-285357-0010_3879-174923-0050,3982,F,1841,F,6437,M,6563,M,3879,F
2843-152918-0041_405-130895-0003_1737-148989-0007_2007-132570-0008_4214-7146-0017,2843,M,405,M,1737,F,2007,F,4214,F
163-122947-0068_5778-12761-0031_4788-91208-0010_2910-131096-0022_5808-54425-0008,163,M,5778,F,4788,M,2910,F,5808,M
5463-39173-0010_201-122255-0011_7067-76047-0020_2989-138035-0030_3240-131232-0021,5463,M,201,M,7067,M,2989,F,3240,M
322-124146-0013_2836-5355-0004_5778-54535-0023_229-130880-0010_403-128339-0044,322,F,2836,F,5778,F,229,M,403,F
441-128988-0004_1723-141149-0045_8226-274371-0042_4297-13009-0005_2836-5355-0036,441,F,1723,M,8226,M,4297,F,2836,F
3259-158083-0011_412-126975-0089_4195-186237-0020_831-130739-0049_6880-216547-0015,3259,F,412,M,4195,F,831,M,6880,M
4018-103416-0033_3526-175658-0015_4640-19187-0034_6848-76049-0024_1246-124548-0040,4018,M,3526,F,4640,F,6848,M,1246,F
5022-29405-0036_8609-262281-0021_3242-67153-0005_7402-90848-0035_229-130880-0002,5022,F,8609,M,3242,M,7402,M,229,M
19-227-0015_1455-134435-0033_8747-293952-0079_4680-16041-0029_6454-93938-0004,19,F,1455,M,8747,M,4680,F,6454,M
8609-262281-0017_1970-28415-0018_5808-54425-0011_6064-56165-0000_7113-86041-0052,8609,M,1970,F,5808,M,6064,F,7113,F
4014-186179-0031_8051-295385-0008_1926-143879-0008_2159-179156-0006_7078-271888-0058,4014,M,8051,F,1926,F,2159,M,7078,F
1553-140047-0047_83-9960-0030_250-142286-0019_1334-135589-0044_6000-86686-0012,1553,F,83,F,250,F,1334,M,6000,F
2817-142371-0014_8747-293952-0007_7148-59157-0014_87-121553-0078_4267-287369-0018,2817,F,8747,M,7148,F,87,F,4267,M
7780-274562-0092_1455-138263-0021_8226-274369-0006_8088-284756-0079_1867-154075-0002,7780,F,1455,M,8226,M,8088,M,1867,M
7505-258964-0010_403-128339-0007_2159-179156-0008_374-180299-0012_39-121914-0015,7505,M,403,F,2159,M,374,M,39,F
2893-139310-0041_7178-34644-0051_3879-174923-0037_8088-284756-0080_226-122538-0027,2893,M,7178,F,3879,F,8088,M,226,F
1355-39947-0019_332-128985-0014_4813-248638-0027_2910-131096-0069_226-131533-0017,1355,M,332,M,4813,M,2910,F,226,F
5456-58161-0028_6476-57446-0037_5652-19215-0018_3607-135982-0041_8014-112602-0016,5456,M,6476,F,5652,F,3607,M,8014,F
150-126112-0024_2910-131096-0050_118-121721-0013_6529-62556-0038_1867-154075-0007,150,F,2910,F,118,M,6529,M,1867,M
118-47824-0076_2391-145015-0099_4267-72637-0031_7859-102519-0003_1355-39947-0096,118,M,2391,F,4267,M,7859,F,1355,M
8609-283227-0034_83-9960-0002_2843-152918-0115_6836-76549-0008_1088-134315-0019,8609,M,83,F,2843,M,6836,M,1088,F
8312-279791-0048_5703-47212-0031_40-121026-0013_1926-147979-0005_1088-134315-0001,8312,F,5703,M,40,F,1926,F,1088,F
19-227-0064_3879-174923-0033_8580-287364-0013_8238-274553-0042_298-126791-0045,19,F,3879,F,8580,M,8238,F,298,F
3168-173564-0044_1867-154075-0038_1578-140049-0009_5049-25947-0117_3436-172171-0041,3168,M,1867,M,1578,F,5049,M,3436,M
8468-294887-0031_6437-66173-0003_831-130739-0051_1553-140047-0042_2518-154826-0017,8468,F,6437,M,831,M,1553,F,2518,M
5652-19215-0001_2989-138035-0036_5867-48852-0085_289-121652-0002_887-123289-0025,5652,F,2989,F,5867,F,289,F,887,F
4640-19187-0004_8098-278278-0040_8770-295462-0010_7078-271888-0067_8797-294123-0072,4640,F,8098,M,8770,M,7078,F,8797,M
3526-176653-0046_4397-15668-0001_8580-287363-0032_8063-274112-0018_8419-293469-0010,3526,F,4397,M,8580,M,8063,M,8419,M
625-132112-0010_3723-171631-0056_3374-298026-0021_8051-118101-0007_6529-62556-0048,625,M,3723,M,3374,M,8051,F,6529,M
1502-122619-0060_39-121915-0026_7148-82991-0013_7517-100437-0014_8014-112602-0036,1502,F,39,F,7148,F,7517,F,8014,F
118-47824-0003_3983-5331-0020_7511-102419-0048_6209-34599-0017_2002-139469-0023,118,M,3983,F,7511,F,6209,M,2002,M
6078-54013-0032_8580-287363-0010_125-121124-0085_40-121026-0039_2391-145015-0063,6078,F,8580,M,125,F,40,F,2391,F
587-41611-0008_1263-138246-0023_2391-145015-0121_2764-36619-0039_7226-86964-0060,587,F,1263,F,2391,F,2764,F,7226,M
6272-70191-0019_322-124147-0023_2002-139469-0000_4859-26870-0014_5393-19219-0016,6272,F,322,F,2002,M,4859,M,5393,F
4640-19189-0009_200-124140-0017_2836-5355-0027_4297-13009-0062_6476-57446-0025,4640,F,200,F,2836,F,4297,F,6476,F
4898-28461-0003_6880-216547-0077_6836-61804-0038_2136-5140-0010_5867-48852-0022,4898,M,6880,M,6836,M,2136,M,5867,F
3240-131231-0038_8747-293952-0024_7059-88364-0015_7794-295947-0013_2196-174172-0001,3240,M,8747,M,7059,F,7794,F,2196,F
6818-76332-0044_4297-13006-0039_5104-33406-0004_1088-129236-0018_26-495-0045,6818,F,4297,F,5104,M,1088,F,26,M
201-127786-0048_8063-274116-0017_1088-134315-0027_7367-86737-0048_1263-139804-0016,201,M,8063,M,1088,F,7367,M,1263,F
5652-39938-0037_7264-92310-0019_2836-5354-0023_4018-103416-0025_458-126290-0000,5652,F,7264,M,2836,F,4018,M,458,M
87-121553-0080_446-123502-0031_1963-147036-0020_5456-58161-0016_625-132112-0026,87,F,446,M,1963,F,5456,M,625,M
6415-100596-0007_201-127786-0013_8108-280354-0031_4014-186175-0006_4195-186236-0001,6415,F,201,M,8108,M,4014,M,4195,F
6529-62554-0002_1246-124548-0004_3807-4923-0042_4297-13006-0023_3440-171006-0013,6529,M,1246,F,3807,M,4297,F,3440,F
8770-295463-0022_7078-271888-0013_5322-7679-0034_8312-279791-0016_3436-172171-0045,8770,M,7078,F,5322,M,8312,F,3436,M
5514-19192-0021_2911-15045-0028_1263-139804-0020_441-128988-0012_6818-68772-0006,5514,F,2911,M,1263,F,441,F,6818,F
8747-293952-0021_3486-166446-0030_839-130898-0007_7113-86041-0102_125-121124-0030,8747,M,3486,M,839,M,7113,F,125,F
2436-2477-0024_6529-62556-0027_4088-158077-0054_3235-28452-0008_2007-132570-0059,2436,M,6529,M,4088,F,3235,F,2007,F
1447-130552-0014_19-227-0047_226-131532-0030_2893-139322-0014_1069-133709-0015,1447,F,19,F,226,F,2893,M,1069,F
7859-102521-0009_2817-142380-0016_481-123720-0011_211-122442-0060_5393-19219-0014,7859,F,2817,F,481,M,211,F,5393,F
6385-34655-0017_5022-29405-0026_481-123720-0073_6415-116629-0009_4859-29340-0024,6385,F,5022,F,481,M,6415,F,4859,M
4362-15663-0045_1867-148436-0033_302-123516-0018_458-126290-0014_1926-143879-0005,4362,F,1867,M,302,F,458,M,1926,F
7402-90848-0027_2893-139322-0008_2989-138028-0043_2836-5354-0006_4406-16883-0025,7402,M,2893,M,2989,F,2836,F,4406,M
5561-39621-0041_6437-66173-0062_1069-133709-0024_3830-12530-0010_1246-135815-0003,5561,F,6437,M,1069,F,3830,M,1246,F
1841-150351-0017_8975-270782-0111_6272-70191-0022_4340-15220-0011_669-129074-0028,1841,F,8975,F,6272,F,4340,F,669,F
2691-156745-0040_6529-62554-0037_8465-246940-0015_2436-2481-0006_5104-33406-0006,2691,F,6529,M,8465,F,2436,M,5104,M
1963-147036-0004_4640-19189-0035_4214-7146-0018_8123-275193-0003_2416-152139-0055,1963,F,4640,F,4214,F,8123,F,2416,F
196-122159-0015_6531-61334-0111_7505-258958-0032_6848-76049-0002_40-121026-0019,196,M,6531,F,7505,M,6848,M,40,F
19-198-0028_233-155990-0027_458-126305-0042_4051-10927-0006_1992-141719-0040,19,F,233,M,458,M,4051,F,1992,F
2289-152253-0026_2007-149877-0010_1034-121119-0093_1116-132847-0026_5390-30096-0029,2289,M,2007,F,1034,M,1116,F,5390,M
6367-65536-0063_1737-142397-0015_3807-4923-0036_7794-295955-0018_307-127539-0030,6367,M,1737,F,3807,M,7794,F,307,M
226-131533-0034_8123-275209-0008_2989-138035-0007_6563-285357-0034_6078-54013-0018,226,F,8123,F,2989,F,6563,M,6078,F
311-124404-0007_4481-17499-0006_5789-57195-0013_3242-8112-0027_4640-19188-0029,311,M,4481,F,5789,F,3242,M,4640,F
4018-107312-0007_4441-76262-0028_1737-142397-0018_696-93314-0004_4051-10927-0013,4018,M,4441,M,1737,F,696,F,4051,F
446-123501-0006_8095-274348-0011_5652-19215-0022_332-128985-0005_226-122538-0007,446,M,8095,M,5652,F,332,M,226,F
8123-275209-0021_4214-7146-0004_6385-34655-0030_78-369-0004_3879-173592-0017,8123,F,4214,F,6385,F,78,M,3879,F
3486-166424-0024_3168-173565-0015_3879-173592-0033_911-128684-0022_1841-150351-0002,3486,M,3168,M,3879,F,911,M,1841,F
5867-48852-0040_5688-15787-0005_5339-14133-0001_7067-76047-0029_6064-56168-0030,5867,F,5688,F,5339,F,7067,M,6064,F
3214-167607-0022_1926-147979-0023_302-123523-0035_1455-138263-0028_7794-295947-0014,3214,M,1926,F,302,F,1455,M,7794,F
403-128339-0043_226-131532-0025_5703-47198-0026_8123-275216-0002_1098-133695-0081,403,F,226,F,5703,M,8123,F,1098,F
5456-58161-0026_7635-105409-0062_1553-140048-0004_7148-7763-0016_5022-29405-0028,5456,M,7635,F,1553,F,7148,F,5022,F
4137-11702-0028_6454-93938-0001_125-121342-0033_2391-145015-0093_6836-61803-0029,4137,F,6454,M,125,F,2391,F,6836,M
5192-19397-0049_374-180298-0040_27-123349-0050_1963-142776-0024_1578-140045-0010,5192,M,374,M,27,M,1963,F,1578,F
911-128684-0011_5678-43302-0021_328-129766-0067_839-130898-0045_1455-138263-0014,911,M,5678,M,328,F,839,M,1455,M
1970-28415-0022_2764-36619-0016_2391-145015-0002_83-9960-0027_4680-16042-0009,1970,F,2764,F,2391,F,83,F,4680,F
3486-166424-0046_8630-305212-0013_5393-19218-0052_5561-41615-0012_3436-172171-0030,3486,M,8630,M,5393,F,5561,F,3436,M
5393-19219-0051_32-21625-0000_78-368-0008_3607-29116-0026_4788-94904-0013,5393,F,32,F,78,M,3607,M,4788,M
6476-57446-0064_6367-65536-0027_4640-19188-0023_460-172357-0010_4441-76250-0023,6476,F,6367,M,4640,F,460,M,4441,M
3664-178366-0034_118-47824-0024_4014-186183-0029_6272-70171-0018_696-93314-0047,3664,M,118,M,4014,M,6272,F,696,F
6078-54007-0048_5750-100289-0013_5339-14134-0067_8098-278278-0035_4214-7146-0072,6078,F,5750,M,5339,F,8098,M,4214,F
8747-293952-0061_4441-76262-0022_8098-278278-0021_1578-6379-0024_7447-91187-0038,8747,M,4441,M,8098,M,1578,F,7447,M
1081-125237-0098_669-129061-0017_2092-145706-0063_7059-88364-0022_8838-298546-0020,1081,M,669,F,2092,F,7059,F,8838,M
150-126112-0008_60-121082-0041_7780-274562-0069_8238-274553-0052_7148-7763-0035,150,F,60,M,7780,F,8238,F,7148,F
248-130644-0018_3526-176653-0047_211-122425-0004_2514-149482-0103_5652-19215-0033,248,F,3526,F,211,F,2514,M,5652,F
2836-5355-0007_3699-47246-0023_1355-39947-0052_2514-149482-0077_19-227-0019,2836,F,3699,M,1355,M,2514,M,19,F
587-41611-0006_8063-274116-0001_5789-57195-0022_2911-15045-0007_2514-149482-0046,587,F,8063,M,5789,F,2911,M,2514,M
5789-57195-0029_1034-121119-0060_26-495-0064_1841-179183-0025_103-1241-0037,5789,F,1034,M,26,M,1841,F,103,F
6147-34607-0020_7067-76047-0034_1088-134318-0021_298-126790-0015_4788-94904-0007,6147,F,7067,M,1088,F,298,F,4788,M
426-122821-0028_6529-62554-0053_4813-248641-0038_2836-5355-0032_196-122159-0008,426,F,6529,M,4813,M,2836,F,196,M
7800-283493-0018_5678-43301-0005_7517-100429-0023_6880-216547-0114_4340-15220-0010,7800,F,5678,M,7517,F,6880,M,4340,F
1034-121119-0074_1116-137572-0009_6454-93938-0033_8108-274318-0012_2691-156745-0010,1034,M,1116,F,6454,M,8108,M,2691,F
8609-262281-0006_7635-105409-0042_198-209-0012_8238-274553-0073_2159-179157-0033,8609,M,7635,F,198,F,8238,F,2159,M
405-130894-0001_7447-91187-0065_1455-134435-0028_7511-102419-0046_8629-261140-0011,405,M,7447,M,1455,M,7511,F,8629,M
4406-16883-0024_1034-121119-0047_8629-261140-0018_8975-270782-0052_5750-100289-0001,4406,M,1034,M,8629,M,8975,F,5750,M
163-122947-0091_8226-274369-0015_4297-13009-0058_5778-12761-0011_6181-216552-0071,163,M,8226,M,4297,F,5778,F,6181,M
125-121124-0059_696-93314-0059_248-130697-0008_201-127786-0025_5104-33407-0030,125,F,696,F,248,F,201,M,5104,M
226-131532-0034_909-131041-0013_5322-7680-0025_8609-283227-0066_3374-298025-0024,226,F,909,M,5322,M,8609,M,3374,M
458-126294-0008_8465-246947-0012_3374-298025-0017_1992-141719-0016_2092-145706-0048,458,M,8465,F,3374,M,1992,F,2092,F
118-121721-0004_4018-103416-0012_587-41619-0004_2764-36616-0022_5561-41616-0009,118,M,4018,M,587,F,2764,F,5561,F
1737-142397-0030_5750-35690-0020_8797-294123-0091_911-128684-0000_8226-274371-0034,1737,F,5750,M,8797,M,911,M,8226,M
198-129977-0015_5561-41615-0027_1624-142933-0003_1235-135884-0032_4051-11217-0023,198,F,5561,F,1624,M,1235,M,4051,F
8098-278252-0003_311-124404-0086_3699-19402-0003_6415-116629-0022_481-123720-0049,8098,M,311,M,3699,M,6415,F,481,M
1624-168623-0003_1737-142397-0008_3214-167606-0029_5750-35690-0022_911-128684-0034,1624,M,1737,F,3214,M,5750,M,911,M
248-130697-0033_332-128985-0038_3723-171631-0053_1898-145715-0011_2691-156755-0016,248,F,332,M,3723,M,1898,F,2691,F
1246-124550-0008_5192-19397-0051_1992-141719-0031_5703-47198-0024_4051-11218-0021,1246,F,5192,M,1992,F,5703,M,4051,F
1992-141719-0021_5390-30102-0016_2159-179157-0024_8770-295462-0000_5561-41615-0019,1992,F,5390,M,2159,M,8770,M,5561,F
3664-11714-0025_8324-286683-0027_163-122947-0008_8797-294123-0031_5652-19215-0019,3664,M,8324,F,163,M,8797,M,5652,F
7226-86964-0031_1455-134435-0071_7367-86737-0056_2159-179154-0031_2416-152139-0017,7226,M,1455,M,7367,M,2159,M,2416,F
302-123523-0018_426-122822-0025_89-218-0007_3214-167602-0016_2764-36619-0024,302,F,426,F,89,F,3214,M,2764,F
2002-139469-0091_254-12312-0012_2289-152258-0014_5703-47212-0021_1081-125237-0102,2002,M,254,M,2289,M,5703,M,1081,M
6272-70171-0001_5678-43302-0035_196-122152-0008_233-134440-0030_3235-28433-0043,6272,F,5678,M,196,M,233,M,3235,F
6880-216547-0068_3830-12530-0028_7226-86964-0003_5561-39621-0045_5678-43302-0006,6880,M,3830,M,7226,M,5561,F,5678,M
5463-39173-0034_4406-16882-0044_8425-292520-0027_7794-295947-0009_1263-141777-0028,5463,M,4406,M,8425,M,7794,F,1263,F
