mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
1323-149236-0012_8464-282934-0077_7139-75360-0005_2929-85685-0006_8057-271826-0004,1323,M,8464,M,7139,M,2929,M,8057,F
6339-65554-0024_8643-298549-0059_5039-1189-0012_3230-137483-0085_6553-82558-0001,6339,F,8643,M,5039,F,3230,M,6553,M
7520-258986-0000_8195-117382-0020_667-158816-0016_3513-163607-0036_6694-70837-0026,7520,M,8195,M,667,F,3513,F,6694,M
5656-44577-0012_7939-120318-0035_6406-88089-0030_920-668-0004_1212-75242-0028,5656,M,7939,M,6406,F,920,F,1212,F
1473-135657-0059_2499-156155-0025_159-121891-0012_6189-64708-0036_8008-271817-0025,1473,M,2499,M,159,M,6189,F,8008,M
2751-142363-0015_2240-148529-0022_1031-133220-0072_3551-7884-0035_1348-135832-0003,2751,F,2240,M,1031,F,3551,F,1348,F
1639-133290-0035_4806-26895-0036_925-8141-0022_953-130625-0036_637-127579-0010,1639,M,4806,M,925,F,953,M,637,M
7478-98644-0026_2053-138901-0047_1222-133834-0053_4152-12926-0008_6965-277899-0031,7478,M,2053,F,1222,M,4152,M,6965,M
5062-294700-0008_3105-166683-0014_2167-149881-0028_380-129066-0020_7828-105171-0063,5062,F,3105,M,2167,M,380,F,7828,M
4733-6398-0081_2004-147173-0033_3357-28380-0008_210-129396-0183_2758-86039-0004,4733,M,2004,F,3357,F,210,M,2758,F
1323-138617-0039_3728-105386-0017_1025-92814-0004_2364-131735-0022_806-123715-0046,1323,M,3728,F,1025,M,2364,F,806,M
4899-32637-0014_340-124368-0078_7069-246893-0015_1482-140071-0011_4438-48525-0022,4899,F,340,M,7069,M,1482,M,4438,M
6924-114452-0008_2272-152267-0001_3094-136458-0061_2570-157243-0108_5400-34479-0018,6924,F,2272,M,3094,F,2570,F,5400,F
1259-72927-0022_4595-45217-0004_6235-36641-0115_711-187464-0030_4358-44937-0008,1259,F,4595,M,6235,F,711,M,4358,M
5975-54006-0037_7126-59175-0023_274-121398-0007_408-122806-0051_8050-110238-0097,5975,M,7126,M,274,F,408,F,8050,M
7981-112061-0002_3032-19361-0007_1222-141174-0053_1460-138289-0037_7717-104491-0047,7981,M,3032,M,1222,M,1460,F,7717,F
398-130093-0000_5975-54006-0004_1639-132848-0004_8388-278289-0003_8479-276730-0029,398,M,5975,M,1639,M,8388,F,8479,M
1445-139387-0037_8758-296465-0026_7520-258986-0003_398-123602-0043_90-121085-0065,1445,M,8758,M,7520,M,398,M,90,M
1296-138074-0000_589-146346-0006_7398-98877-0006_1885-136863-0017_4289-21393-0005,1296,F,589,F,7398,F,1885,F,4289,F
1800-142858-0008_8591-284444-0041_8575-290351-0021_1226-141270-0016_2769-169619-0008,1800,F,8591,F,8575,M,1226,M,2769,M
4629-19366-0111_1323-138617-0037_380-129066-0011_8855-283242-0023_6544-67863-0034,4629,M,1323,M,380,F,8855,M,6544,F
122-129752-0017_6189-21305-0014_1296-138074-0007_4839-15304-0012_731-365-0049,122,M,6189,F,1296,F,4839,F,731,F
7090-91801-0086_6494-60801-0004_3072-155949-0056_594-127732-0003_8225-274374-0019,7090,M,6494,M,3072,M,594,M,8225,M
1748-1562-0021_1777-142750-0048_353-128309-0026_8573-286306-0068_1018-135221-0014,1748,M,1777,M,353,M,8573,F,1018,M
4846-18524-0073_7061-85640-0010_7247-77778-0029_7240-92202-0024_8152-258974-0002,4846,F,7061,M,7247,M,7240,F,8152,M
6574-70753-0030_8008-271817-0012_2364-131735-0063_8887-281472-0000_731-365-0009,6574,M,8008,M,2364,F,8887,M,731,F
671-131040-0042_1337-10674-0044_882-123267-0035_5622-44586-0016_6788-96241-0004,671,M,1337,M,882,F,5622,F,6788,F
4381-14897-0000_1536-141791-0026_2299-6525-0063_288-131218-0014_3728-105398-0014,4381,F,1536,M,2299,M,288,F,3728,F
64-76973-0004_6294-86679-0020_7434-96672-0001_3009-10328-0032_1296-138074-0040,64,F,6294,M,7434,F,3009,M,1296,F
6426-64290-0020_434-132645-0014_2238-121415-0017_1535-141644-0008_606-130296-0015,6426,F,434,F,2238,M,1535,M,606,M
8527-281131-0064_8011-117866-0006_225-131276-0005_2577-157236-0074_6080-58025-0013,8527,M,8011,M,225,F,2577,F,6080,M
598-127703-0039_2299-6525-0003_5940-54016-0039_7286-92935-0005_3521-12715-0020,598,F,2299,M,5940,M,7286,F,3521,M
22-121148-0064_6378-61777-0031_4535-279856-0030_1913-143521-0040_6458-232057-0042,22,F,6378,F,4535,M,1913,M,6458,M
5115-26947-0032_2751-142362-0006_3790-140725-0005_5883-59268-0013_5147-32137-0033,5115,F,2751,F,3790,F,5883,M,5147,M
3869-699-0015_8718-295446-0017_1079-128633-0016_205-157088-0003_2285-163380-0031,3869,M,8718,F,1079,F,205,F,2285,M
7647-102250-0003_1845-147962-0028_612-121760-0049_501-125127-0002_2688-144987-0016,7647,M,1845,F,612,F,501,M,2688,M
8875-293959-0034_2334-150915-0022_699-132882-0020_7732-107520-0003_2688-144987-0025,8875,M,2334,M,699,F,7732,M,2688,M
803-139753-0007_6406-89940-0011_4236-8927-0034_671-131040-0040_2960-155151-0080,803,M,6406,F,4236,M,671,M,2960,M
1382-130492-0017_122-121734-0009_7134-67233-0032_6694-70837-0008_954-130627-0037,1382,F,122,M,7134,M,6694,M,954,M
7335-290365-0074_6288-63111-0023_4848-28247-0044_3224-167024-0023_4148-183988-0035,7335,F,6288,F,4848,M,3224,F,4148,M
8183-118119-0038_5489-10988-0017_7809-108638-0012_227-129974-0052_4257-6397-0062,8183,F,5489,F,7809,M,227,F,4257,M
5802-76044-0002_188-141613-0022_6014-32856-0026_3224-168198-0016_1054-143005-0090,5802,M,188,F,6014,F,3224,F,1054,F
8194-89388-0038_17-363-0022_8643-298549-0094_3521-175962-0018_369-125883-0028,8194,F,17,M,8643,M,3521,M,369,M
5746-48361-0007_4054-11077-0028_5157-47239-0027_7939-120318-0011_1031-133220-0044,5746,M,4054,M,5157,M,7939,M,1031,F
4744-4158-0028_2113-132484-0060_4800-73729-0011_8228-232690-0018_6550-53343-0014,4744,F,2113,M,4800,F,8228,F,6550,M
6727-10344-0023_1811-129443-0044_6157-40556-0071_3923-174992-0028_1365-134830-0017,6727,M,1811,M,6157,M,3923,M,1365,M
2201-151776-0026_7833-102239-0018_5538-224746-0009_1322-137589-0025_7962-110061-0036,2201,M,7833,M,5538,F,1322,M,7962,F
7730-304535-0030_2156-25563-0035_4744-4158-0002_2577-157236-0035_3852-175448-0030,7730,F,2156,M,4744,F,2577,F,3852,F
8545-273050-0004_8075-279239-0012_6519-69412-0042_2368-157054-0033_3549-171171-0010,8545,F,8075,F,6519,F,2368,M,3549,F
7229-80665-0045_7569-102240-0021_8705-290363-0064_2673-162130-0016_6550-65820-0020,7229,F,7569,M,8705,M,2673,M,6550,M
3230-137483-0015_8771-294523-0048_9026-282385-0029_5186-7793-0043_4806-26894-0051,3230,M,8771,F,9026,F,5186,M,4806,M
2110-161101-0018_2397-162239-0019_3046-137739-0007_501-125127-0015_1053-132821-0043,2110,M,2397,M,3046,F,501,M,1053,F
8152-258993-0039_6782-61316-0116_6038-56777-0076_5126-34483-0011_2127-138047-0020,8152,M,6782,F,6038,F,5126,M,2127,M
2397-162253-0000_4438-52195-0005_882-123267-0017_6032-58192-0036_7569-102240-0036,2397,M,4438,M,882,F,6032,F,7569,M
2992-164101-0048_770-43321-0010_8684-293663-0029_1001-134707-0072_8266-279363-0004,2992,M,770,M,8684,F,1001,M,8266,M
1885-136863-0070_362-123049-0000_7339-86765-0065_8718-295197-0033_594-127732-0000,1885,F,362,F,7339,M,8718,F,594,M
3728-105386-0025_5206-19376-0096_476-134312-0030_6426-64290-0034_362-123047-0001,3728,F,5206,M,476,M,6426,F,362,F
5337-37090-0071_948-132705-0002_1100-124547-0022_6099-69550-0033_6388-64974-0066,5337,F,948,F,1100,F,6099,F,6388,F
3490-177627-0026_6038-56777-0042_1603-139325-0005_1913-143521-0002_3540-163612-0049,3490,M,6038,F,1603,M,1913,M,3540,M
3645-186230-0002_7981-112061-0011_3008-164328-0045_6120-56179-0004_4363-11049-0013,3645,F,7981,M,3008,F,6120,F,4363,F
1093-132891-0104_3738-176682-0002_8347-282412-0010_5724-13364-0068_5242-35921-0019,1093,F,3738,F,8347,M,5724,F,5242,M
6927-86045-0002_4238-12895-0026_3972-185074-0016_8687-216570-0022_2581-155520-0019,6927,F,4238,F,3972,F,8687,M,2581,F
3905-149791-0018_1482-140071-0016_90-121085-0023_2393-144496-0071_2774-131722-0001,3905,F,1482,M,90,M,2393,M,2774,M
4335-15082-0024_1165-135216-0038_5637-41166-0034_4744-4158-0021_2774-131722-0025,4335,M,1165,M,5637,M,4744,F,2774,M
345-1129-0019_55-121068-0069_2562-157263-0038_7140-72212-0034_968-122544-0012,345,M,55,M,2562,M,7140,F,968,F
3914-10088-0030_4290-7622-0004_4586-19665-0015_986-129388-0014_783-126739-0106,3914,M,4290,M,4586,M,986,M,783,F
380-129064-0016_8545-287671-0024_2061-147110-0039_480-126292-0007_4057-12085-0016,380,F,8545,F,2061,F,480,M,4057,F
7704-106974-0020_8008-271812-0015_398-123602-0011_2397-162239-0039_8677-246948-0000,7704,M,8008,M,398,M,2397,M,8677,F
6981-70843-0050_606-130296-0017_5157-47237-0043_5186-7793-0061_6446-78193-0027,6981,M,606,M,5157,M,5186,M,6446,M
4856-20410-0056_4800-73728-0001_4116-13256-0036_209-4733-0000_4434-73958-0062,4856,M,4800,F,4116,F,209,F,4434,F
6139-58869-0033_5968-61356-0028_7245-104890-0050_1740-141148-0084_2971-4275-0078,6139,F,5968,F,7245,F,1740,F,2971,M
6373-65772-0039_8410-278217-0069_2920-156224-0052_2654-158744-0028_23-124439-0023,6373,F,8410,F,2920,F,2654,M,23,F
6519-69412-0020_511-131226-0042_7910-80534-0009_3733-140718-0043_7981-112061-0021,6519,F,511,M,7910,F,3733,F,7981,M
1093-132891-0075_2853-164188-0000_4243-187023-0023_6553-86683-0042_101-126859-0008,1093,F,2853,F,4243,M,6553,M,101,M
8066-114256-0022_1387-134991-0037_231-119253-0024_3869-700-0019_2628-109663-0035,8066,M,1387,M,231,M,3869,M,2628,M
5724-13364-0011_1425-139290-0032_8687-216570-0116_278-127215-0058_1271-136861-0007,5724,F,1425,F,8687,M,278,F,1271,M
5538-224746-0012_6782-61316-0106_984-137154-0043_8635-295759-0011_5389-41911-0028,5538,F,6782,F,984,M,8635,M,5389,M
2823-160953-0019_4770-25951-0079_6395-84349-0032_6877-79973-0008_1724-395-0044,2823,M,4770,F,6395,M,6877,M,1724,F
664-129011-0087_2240-148522-0009_7705-101580-0029_6075-57154-0054_7229-80665-0033,664,F,2240,M,7705,M,6075,M,7229,F
7766-109658-0043_3905-149791-0016_5093-29101-0025_718-129594-0003_3171-68344-0024,7766,F,3905,F,5093,F,718,M,3171,M
1343-158781-0024_1052-139308-0036_7558-89894-0043_1290-135762-0037_8887-281471-0036,1343,F,1052,F,7558,M,1290,F,8887,M
5935-55927-0032_4490-16002-0033_6497-234100-0036_711-187464-0020_5092-28465-0060,5935,M,4490,F,6497,M,711,M,5092,M
7832-258250-0044_596-139612-0011_4590-18005-0048_899-126233-0014_4246-12544-0012,7832,M,596,F,4590,M,899,M,4246,M
7538-100043-0014_28-12332-0110_7933-113273-0021_6080-233342-0029_157-126796-0014,7538,M,28,F,7933,F,6080,M,157,M
5538-224746-0038_1226-141279-0026_953-130625-0009_8329-279775-0060_2999-156967-0023,5538,F,1226,M,953,M,8329,F,2999,M
454-134728-0062_1801-138032-0011_3686-171133-0050_1482-140067-0001_4278-187018-0016,454,M,1801,M,3686,M,1482,M,4278,M
1933-146437-0042_820-123133-0011_5246-30101-0018_525-126965-0065_6038-56777-0021,1933,F,820,M,5246,M,525,F,6038,F
2494-156014-0007_949-134660-0015_770-134592-0037_6981-70843-0090_5126-36956-0017,2494,M,949,M,770,M,6981,M,5126,M
4967-28868-0007_6497-234100-0004_4744-31668-0008_7229-80665-0009_2364-131735-0021,4967,F,6497,M,4744,F,7229,F,2364,F
5039-1188-0019_5984-56837-0002_5767-48579-0018_8176-115047-0037_409-124990-0076,5039,F,5984,F,5767,M,8176,M,409,M
637-127579-0027_8119-115687-0014_1365-134804-0028_3094-136458-0015_7117-86732-0014,637,M,8119,M,1365,M,3094,F,7117,F
2815-160188-0012_2769-176256-0031_5386-8684-0004_8677-246948-0007_3835-178030-0011,2815,M,2769,M,5386,M,8677,F,3835,M
639-143022-0034_7297-92812-0012_8176-115047-0029_8138-287657-0030_8494-244443-0013,639,M,7297,F,8176,M,8138,M,8494,M
8527-281132-0028_30-4445-0026_6694-70837-0092_126-122467-0011_16-122827-0030,8527,M,30,F,6694,M,126,F,16,F
8684-293663-0011_4598-6176-0003_7926-254949-0049_480-126292-0016_3389-13250-0003,8684,F,4598,F,7926,M,480,M,3389,M
2060-150843-0039_6038-56777-0019_5909-107621-0023_8824-279153-0007_4839-15307-0033,2060,F,6038,F,5909,M,8824,M,4839,F
5635-58137-0003_3258-169291-0063_957-132537-0003_8075-279239-0013_3094-136458-0105,5635,M,3258,F,957,M,8075,F,3094,F
2920-156224-0000_6553-86683-0048_2348-143895-0094_8776-270778-0042_1789-142896-0032,2920,F,6553,M,2348,F,8776,F,1789,M
3792-176660-0016_3347-134420-0010_1335-160602-0027_6497-234106-0006_3361-130131-0022,3792,M,3347,F,1335,F,6497,M,3361,F
549-126410-0020_8459-292348-0000_2628-153964-0010_30-4447-0033_2816-156159-0003,549,F,8459,M,2628,M,30,F,2816,M
6937-262269-0057_64-76973-0039_7874-110243-0013_6206-14960-0042_3972-170212-0023,6937,F,64,F,7874,M,6206,F,3972,F
5401-39508-0005_7957-39967-0038_1343-139681-0010_7538-100044-0019_1093-132891-0095,5401,M,7957,M,1343,F,7538,M,1093,F
639-124526-0000_7995-276907-0011_7933-112597-0002_7247-77778-0014_6538-81843-0011,639,M,7995,F,7933,F,7247,M,6538,M
2294-161714-0023_3521-7591-0042_1629-139710-0059_1777-142750-0044_2368-157054-0031,2294,M,3521,M,1629,F,1777,M,2368,M
6269-66176-0029_6378-61777-0008_639-124526-0046_7342-254918-0000_7445-94523-0005,6269,M,6378,F,639,M,7342,F,7445,F
920-668-0001_1335-27593-0015_7134-67233-0010_781-126737-0015_3866-9920-0006,920,F,1335,F,7134,M,781,M,3866,M
8855-283242-0060_2999-156968-0011_5054-1187-0049_953-130625-0008_5115-26950-0012,8855,M,2999,M,5054,F,953,M,5115,F
4356-6498-0002_1290-135762-0076_464-126794-0027_6956-81870-0005_5123-34572-0044,4356,F,1290,F,464,M,6956,M,5123,M
781-126737-0032_3294-167597-0016_6160-44912-0049_2238-121415-0058_5448-19209-0015,781,M,3294,F,6160,F,2238,M,5448,M
1093-132891-0014_6782-61316-0096_3645-39840-0012_8066-290901-0041_454-134728-0041,1093,F,6782,F,3645,F,8066,M,454,M
6519-69412-0039_3180-138043-0117_159-135897-0039_5147-32136-0030_5712-48848-0029,6519,F,3180,M,159,M,5147,M,5712,F
5157-47237-0031_3379-132601-0012_1413-121799-0116_5389-4861-0066_899-126232-0011,5157,M,3379,F,1413,M,5389,M,899,M
5246-30101-0026_4973-24515-0027_3008-164327-0006_7241-90850-0004_3864-185126-0040,5246,M,4973,M,3008,F,7241,M,3864,M
2709-158074-0027_698-122876-0020_1025-92814-0001_4110-11533-0027_2473-157861-0017,2709,F,698,F,1025,M,4110,M,2473,M
4133-6541-0010_806-123715-0011_6553-86683-0007_3185-163505-0014_4856-20410-0025,4133,M,806,M,6553,M,3185,M,4856,M
8879-300343-0040_3537-5703-0043_4257-6397-0034_5139-30106-0021_3717-21493-0000,8879,M,3537,F,4257,M,5139,F,3717,M
3119-163527-0064_8573-286306-0053_3733-140718-0005_209-157830-0014_1987-144135-0111,3119,F,8573,F,3733,F,209,F,1987,M
3852-175448-0045_2920-156224-0028_4839-15307-0001_3864-185125-0019_2093-143264-0029,3852,F,2920,F,4839,F,3864,M,2093,M
1482-140072-0025_4071-39913-0040_3070-166420-0021_984-137154-0048_2758-161217-0012,1482,M,4071,F,3070,M,984,M,2758,F
8479-276730-0009_583-139009-0031_6308-68359-0010_4800-73729-0008_3105-166683-0006,8479,M,583,M,6308,F,4800,F,3105,M
7495-102612-0016_345-1119-0018_2348-143895-0058_16-122827-0031_593-126928-0002,7495,F,345,M,2348,F,16,F,593,M
90-121085-0092_7398-98876-0009_7416-103126-0087_9023-296467-0037_2127-138047-0023,90,M,7398,F,7416,F,9023,F,2127,M
231-127936-0041_5386-8684-0019_1224-121064-0021_3864-185125-0041_6494-60800-0010,231,M,5386,M,1224,F,3864,M,6494,M
1383-130533-0028_2709-158074-0089_6494-60774-0023_7945-112011-0014_1639-133290-0067,1383,M,2709,F,6494,M,7945,F,1639,M
4967-3586-0006_480-126336-0020_1473-135657-0113_500-125123-0062_2204-131732-0001,4967,F,480,M,1473,M,500,M,2204,F
6865-95959-0038_7484-39971-0073_3864-185126-0012_337-123025-0026_7688-105390-0031,6865,F,7484,M,3864,M,337,F,7688,M
1509-145699-0008_1066-4479-0013_3221-138045-0001_4592-26872-0025_770-134592-0036,1509,F,1066,F,3221,M,4592,F,770,M
476-133471-0045_8887-281471-0007_7128-84122-0055_6518-66465-0000_543-133211-0000,476,M,8887,M,7128,M,6518,F,543,M
2167-149881-0009_4331-88349-0011_1473-135657-0081_7241-90850-0011_1027-125140-0049,2167,M,4331,F,1473,M,7241,M,1027,M
8534-216564-0013_81-121543-0060_6300-39661-0053_7967-104986-0042_5489-10988-0044,8534,M,81,M,6300,F,7967,F,5489,F
7938-109179-0021_6575-67584-0030_4839-15304-0000_1028-133395-0013_1422-146111-0038,7938,M,6575,M,4839,F,1028,M,1422,F
38-121024-0004_2499-156154-0056_2110-161102-0010_3082-165428-0081_7188-104637-0027,38,M,2499,M,2110,M,3082,M,7188,M
4057-183239-0015_5684-46243-0065_2577-157236-0028_8193-116804-0042_5401-102526-0004,4057,F,5684,F,2577,F,8193,F,5401,M
979-128678-0006_2531-156724-0046_7285-72200-0012_5062-294697-0014_984-137141-0003,979,F,2531,M,7285,F,5062,F,984,M
4595-45204-0032_699-132864-0007_2628-153958-0036_7515-220980-0006_3157-119295-0005,4595,M,699,F,2628,M,7515,F,3157,F
1961-145733-0021_7688-105390-0038_7754-105383-0025_4973-24514-0003_7730-304541-0018,1961,F,7688,M,7754,F,4973,M,7730,F
7478-98645-0036_2319-138656-0009_2334-150916-0002_22-121140-0029_5139-30105-0020,7478,M,2319,M,2334,M,22,F,5139,F
3072-155949-0012_3446-176270-0011_3816-290923-0008_899-126233-0026_224-133227-0005,3072,M,3446,F,3816,F,899,M,224,F
3446-144019-0022_4860-13185-0001_6371-63713-0016_8404-282926-0106_597-134789-0012,3446,F,4860,M,6371,F,8404,F,597,F
479-126480-0024_2787-157400-0061_7995-276908-0023_5054-18527-0001_3221-9174-0029,479,F,2787,M,7995,F,5054,F,3221,M
7285-72200-0026_6189-21305-0009_3001-160952-0035_6294-86679-0057_3905-172165-0030,7285,F,6189,F,3001,F,6294,M,3905,F
8404-282926-0085_8786-276749-0020_3490-177627-0016_1401-146770-0003_612-121766-0037,8404,F,8786,M,3490,M,1401,F,612,F
6330-62851-0012_1413-121799-0030_4358-44937-0080_5239-32139-0056_7398-98876-0019,6330,M,1413,M,4358,M,5239,M,7398,F
166-126302-0005_2673-162129-0001_3584-178748-0042_6406-88089-0037_3967-29012-0012,166,F,2673,M,3584,F,6406,F,3967,F
6828-64738-0055_8163-274549-0068_122-121730-0013_8713-302111-0017_5975-54006-0117,6828,F,8163,F,122,M,8713,M,5975,M
559-126296-0022_8163-116797-0039_1482-140067-0030_3728-105386-0009_4490-16003-0041,559,M,8163,F,1482,M,3728,F,4490,F
8225-274374-0003_227-126539-0019_1383-130532-0024_3274-167023-0005_688-15446-0034,8225,M,227,F,1383,M,3274,M,688,F
6188-73024-0034_6637-69607-0036_4967-26520-0000_1001-134707-0046_5389-41911-0018,6188,F,6637,F,4967,F,1001,M,5389,M
7445-94523-0040_1052-139308-0018_5147-32135-0014_3549-9203-0005_534-123059-0003,7445,F,1052,F,5147,M,3549,F,534,F
217-122443-0039_1923-161975-0013_4110-11528-0009_8347-282412-0009_5940-54016-0030,217,F,1923,F,4110,M,8347,M,5940,M
957-132568-0000_663-128990-0005_4519-6171-0008_6492-68369-0035_8506-287660-0003,957,M,663,M,4519,F,6492,M,8506,F
637-127595-0017_711-187466-0063_17-363-0023_6330-62851-0017_3274-167022-0014,637,M,711,M,17,M,6330,M,3274,M
7030-64588-0018_7766-275147-0009_176-123269-0028_166-126302-0018_2971-4275-0012,7030,M,7766,F,176,M,166,F,2971,M
5985-63885-0017_303-123506-0042_2512-157242-0013_3228-4691-0021_6727-10344-0012,5985,M,303,M,2512,F,3228,F,6727,M
7705-101578-0012_22-121140-0017_6555-398-0055_192-128345-0023_7881-109662-0005,7705,M,22,F,6555,M,192,F,7881,M
4236-8927-0058_6188-78885-0026_3645-186230-0010_968-122544-0036_3289-171109-0005,4236,M,6188,F,3645,F,968,F,3289,M
1264-135033-0010_731-365-0017_4071-39913-0015_6099-230928-0027_2401-144485-0054,1264,M,731,F,4071,F,6099,F,2401,F
7518-86741-0029_979-128678-0011_4425-14497-0001_7437-99249-0000_1027-125140-0009,7518,M,979,F,4425,M,7437,M,1027,M
7766-109658-0077_2562-133442-0025_2045-158081-0052_246-122825-0052_5731-50778-0003,7766,F,2562,M,2045,M,246,F,5731,F
1885-136863-0048_1571-141320-0016_451-126826-0053_5985-300225-0008_5672-75791-0037,1885,F,1571,M,451,F,5985,M,5672,M
7938-110128-0016_1513-140222-0001_6918-61317-0024_8066-290901-0004_303-123500-0001,7938,M,1513,M,6918,F,8066,M,303,M
3340-169293-0033_534-127537-0024_1826-139361-0054_6269-66185-0018_7495-252342-0004,3340,M,534,F,1826,M,6269,M,7495,F
1535-141644-0005_3032-19361-0029_1052-139307-0015_7398-98880-0032_7525-101265-0063,1535,M,3032,M,1052,F,7398,F,7525,F
2167-149881-0048_2254-152831-0020_3185-163507-0019_548-126959-0016_5400-34478-0006,2167,M,2254,F,3185,M,548,M,5400,F
8786-276735-0017_3230-137483-0024_5246-5084-0013_1175-126220-0060_205-159056-0036,8786,M,3230,M,5246,M,1175,M,205,F
7938-110128-0022_3551-7894-0005_8050-110238-0014_5672-88363-0041_112-121727-0001,7938,M,3551,F,8050,M,5672,M,112,F
534-127537-0000_7188-107627-0013_1271-136861-0056_204-162375-0030_7665-104979-0002,534,F,7188,M,1271,M,204,M,7665,M
1571-138486-0003_7816-108620-0034_3328-168626-0033_7069-246892-0033_2348-143895-0015,1571,M,7816,F,3328,M,7069,M,2348,F
1313-135022-0027_4260-176854-0000_3114-170976-0003_373-130977-0007_4854-24732-0039,1313,M,4260,F,3114,M,373,F,4854,M
3046-137739-0013_5712-48842-0039_6555-398-0041_1776-142744-0029_2201-160438-0024,3046,F,5712,F,6555,M,1776,M,2201,M
166-122789-0017_1849-144965-0001_6341-64956-0001_2093-143271-0032_1536-137608-0030,166,F,1849,M,6341,F,2093,M,1536,M
7926-254949-0060_1387-130993-0024_487-129440-0087_2790-142824-0023_2393-144496-0024,7926,M,1387,M,487,M,2790,F,2393,M
7832-258250-0014_4800-73728-0009_525-126965-0112_6788-92420-0009_4744-83616-0015,7832,M,4800,F,525,F,6788,F,4744,F
3215-5757-0020_2004-147173-0044_2149-7239-0002_2853-164187-0022_207-131203-0013,3215,F,2004,F,2149,M,2853,F,207,M
3781-156981-0011_7705-101580-0009_6673-72311-0060_663-128990-0059_6120-56179-0030,3781,F,7705,M,6673,F,663,M,6120,F
3003-12539-0012_5583-38026-0028_5727-47030-0039_7030-64588-0081_5189-37999-0017,3003,F,5583,F,5727,M,7030,M,5189,M
7665-104979-0052_1789-137618-0030_830-130727-0044_4116-13256-0046_2532-163402-0000,7665,M,1789,M,830,F,4116,F,2532,F
5189-37999-0038_7051-259009-0041_3483-174132-0007_594-127732-0030_5802-66347-0038,5189,M,7051,M,3483,M,594,M,5802,M
1365-134830-0003_2364-131735-0035_3483-115968-0019_2204-131732-0049_606-121661-0014,1365,M,2364,F,3483,M,2204,F,606,M
8066-290901-0026_6499-87508-0031_6544-231862-0019_7982-110054-0011_7139-88748-0027,8066,M,6499,M,6544,F,7982,F,7139,M
830-130728-0022_580-126945-0011_835-130876-0025_224-129790-0052_6575-67584-0026,830,F,580,M,835,M,224,F,6575,M
6294-85684-0016_5115-26950-0031_6139-58869-0012_5975-54006-0034_5618-48830-0010,6294,M,5115,F,6139,F,5975,M,5618,F
112-123215-0026_2827-170438-0044_2853-164188-0026_7061-85640-0006_7286-92930-0043,112,F,2827,M,2853,F,7061,M,7286,F
3370-724-0020_5093-48377-0025_5039-1188-0040_6300-39661-0070_249-121331-0056,3370,M,5093,F,5039,F,6300,F,249,M
8713-302111-0010_597-133239-0005_5389-4861-0037_8825-292252-0033_1336-138113-0059,8713,M,597,F,5389,M,8825,F,1336,M
